metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
AG,ALL,72,9.091800638586925,8.319695705333825,-0.7721049332531003,-0.1693672839506173,small,46.0,0.999999999999443,1.0,NS
SF,ALL,72,31.35486982255051,29.386342559375823,-1.9685272631746855,-0.15316358024691357,small,262.0,0.9999999982206685,1.0,NS
EI,ALL,72,92.14737509498337,83.94390163612444,-8.203473458858937,-0.17708333333333334,small,25.0,0.9999999999997646,1.0,NS
MI,ALL,72,64.59549310472276,55.4956423441569,-9.099850760565865,-0.30324074074074076,small,0.0,0.9999999999999171,1.0,NS
NCIE,ALL,72,0.8107682471695652,0.8096374406993505,-0.0011308064702146847,-0.13695987654320987,trivial,223.0,0.999999999538996,1.0,NS
MI_mutual,ALL,72,2.5923416394300736,2.4696147754233784,-0.12272686400669519,-0.13387345679012347,trivial,246.0,0.9999999989718031,1.0,NS
NABF,ALL,72,0.02359241252461948,0.012682349036669148,-0.010910063487950332,0.5960648148148148,large,2220.0,1.8459493228291442e-07,4.061088510224117e-06,SIG
FMI,ALL,72,0.6499785485551312,0.6375623072860098,-0.01241624126912133,-0.11072530864197531,trivial,59.0,0.9999999999990571,1.0,NS
CE,ALL,72,1.2993624954811098,1.3109336226256527,0.011571127144542892,-0.015432098765432098,trivial,1164.0,0.8000371738116769,1.0,NS
SSIM,ALL,72,1.4386545637337853,1.4291263195676631,-0.00952824416612219,-0.04436728395061729,trivial,325.0,0.9999999857136485,1.0,NS
PSNR,ALL,72,56.22291687600365,56.447182833475495,0.22426595747184308,0.24344135802469136,small,2228.0,1.4557473338388228e-07,3.3482188678292926e-06,SIG
RMSE,ALL,72,0.16335570161948498,0.15373768653325037,-0.00961801508623461,0.24344135802469136,small,2344.0,3.734048146701001e-09,9.335120366752504e-08,SIG
QG,ALL,72,0.7023188804616038,0.6923956908966367,-0.009923189564967183,-0.09606481481481481,trivial,98.0,0.9999999999955674,1.0,NS
QM,ALL,72,0.08352378105004216,0.011550430092029218,-0.07197335095801294,-0.6022376543209876,large,34.0,0.9999999999996589,1.0,NS
QC,ALL,72,0.5950739214965198,0.581279074563864,-0.013794846932655869,-0.060570987654320986,trivial,193.0,0.9999999998419897,1.0,NS
QS,ALL,72,0.5200340743764367,0.5076391263034009,-0.01239494807303576,-0.060570987654320986,trivial,287.0,0.9999999958735305,1.0,NS
QCB,ALL,72,0.8576589453078204,0.8572355452015237,-0.0004234001062967119,0.0038580246913580245,trivial,1762.0,0.005967867097966976,0.11935734195933952,MARGINAL
QCV,ALL,72,221.70871800982744,248.57138856956692,26.862670559739485,-0.1705246913580247,small,23.0,0.9999999999997833,1.0,NS
QY,ALL,72,0.9558909721828504,0.9416691932268222,-0.014221778956028164,-0.27507716049382713,small,8.0,0.999999999999884,1.0,NS
QMI,ALL,72,0.8548408855191901,0.8137262618457274,-0.04111462367346275,-0.19598765432098766,small,285.0,0.9999999961393584,1.0,NS
QSF,ALL,72,0.03829393432967143,0.10730611250875473,0.0690121781790833,0.6018518518518519,large,2330.0,5.938563416587548e-09,1.4252552199810117e-07,SIG
QNCIE,ALL,72,0.8107682471695651,0.8096374406993504,-0.0011308064702146847,-0.13695987654320987,trivial,223.0,0.999999999538996,1.0,NS
QTE,ALL,72,-8.22761128188106,-8.378681153248237,-0.1510698713671772,-0.02044753086419753,trivial,1059.0,0.9237822898711453,1.0,NS
